user_id,tenure_months,rides_per_month,food_orders_per_month,quik_orders_per_month,pay_txns_per_month,verticals_active,careem_plus,promo_share,days_since_last_activity,captain_cancellations_90d,avg_wait_time_min,surge_exposure_share,refund_delays_90d,delivery_delays_90d,failed_payments_90d,support_tickets_90d,monthly_spend_aed,churned
u_001740,18.9,0.0,0.0,0.0,0.0,0,0,0.41,90.0,0,0.0,0.0,0,0,0,0,4.0,1
u_001741,14.7,11.4,4.0,7.3,0.0,3,0,0.07,4.0,0,8.3,0.2,0,1,0,0,628.0,0
u_001742,24.4,5.0,2.1,0.0,7.0,3,0,0.37,1.0,1,4.5,0.24,0,0,0,0,239.0,0
u_001743,23.9,1.6,0.0,0.0,0.0,1,0,0.47,10.0,1,4.4,0.06,0,0,0,0,39.0,1
u_001744,10.2,1.7,3.6,0.6,10.8,4,0,0.56,2.0,1,9.0,0.01,0,0,0,0,301.0,1
u_001745,21.6,3.6,1.8,0.0,13.6,3,0,0.11,11.0,2,4.5,0.04,0,1,0,0,243.0,0
u_001746,22.9,3.6,2.9,1.0,0.0,3,0,0.23,6.0,1,9.7,0.11,0,0,0,0,236.0,0
u_001747,17.0,1.4,6.2,1.3,0.0,3,1,0.38,12.0,0,5.0,0.22,0,0,1,0,309.0,0
u_001748,9.3,2.0,0.0,0.0,0.0,1,0,0.14,22.0,2,15.9,0.19,1,0,0,0,50.0,0
u_001749,13.2,7.3,0.0,0.0,0.0,1,0,0.32,6.0,0,1.1,0.72,0,0,1,1,190.0,0
u_001750,7.8,10.0,14.0,0.0,0.0,2,0,0.43,3.0,1,1.9,0.44,0,1,0,0,756.0,0
u_001751,22.0,3.3,2.1,3.8,0.0,3,1,0.54,3.0,0,13.5,0.08,1,1,0,0,272.0,0
u_001752,4.1,6.8,0.0,1.9,2.7,3,0,0.22,9.0,1,9.8,0.43,0,0,0,1,240.0,0
u_001753,44.2,0.6,0.0,0.0,2.2,2,0,0.47,28.0,0,7.7,0.07,0,0,0,1,31.0,1
u_001754,38.5,1.0,0.0,0.0,0.0,1,0,0.04,4.0,0,20.4,0.24,0,1,0,0,41.0,0
u_001755,23.3,3.9,0.0,0.0,1.7,2,0,0.58,13.0,0,3.2,0.03,0,0,0,1,100.0,0
u_001756,31.2,11.9,2.7,0.0,0.0,2,0,0.08,1.0,0,5.4,0.16,0,1,0,0,392.0,0
u_001757,29.8,0.0,1.0,0.0,8.8,2,0,0.36,21.0,0,0.0,0.0,0,0,0,0,111.0,1
u_001758,19.1,7.5,0.0,0.0,0.0,1,1,0.19,21.0,0,18.3,0.32,0,1,0,1,169.0,0
u_001759,15.0,4.0,1.5,0.0,2.5,3,1,0.45,18.0,0,14.2,0.39,0,0,1,0,194.0,1
u_001760,13.7,1.2,0.0,2.4,0.0,2,0,0.09,32.0,0,10.1,0.19,1,0,0,0,116.0,0
u_001761,45.3,10.6,0.0,5.8,13.3,3,0,0.32,4.0,1,8.1,0.2,0,0,0,0,503.0,0
u_001762,9.1,1.3,1.8,0.0,0.0,2,0,0.21,42.0,0,12.8,0.47,0,0,0,0,106.0,1
u_001763,9.2,6.1,0.0,0.0,8.8,2,1,0.19,8.0,0,11.5,0.51,0,0,0,1,193.0,0
u_001764,33.0,0.0,0.5,0.0,0.0,0,1,0.54,16.0,0,0.0,0.0,0,0,0,1,29.0,1
u_001765,31.0,0.0,0.0,0.0,0.0,0,0,0.19,25.0,0,0.0,0.0,0,0,1,0,12.0,1
u_001766,14.3,0.6,4.2,0.0,0.0,2,0,0.22,11.0,0,10.0,0.33,0,0,0,0,178.0,0
u_001767,25.0,7.5,5.3,9.1,0.0,3,0,0.63,4.0,0,15.9,0.06,0,0,0,0,673.0,0
u_001768,27.3,4.6,0.0,0.0,14.3,2,0,0.26,3.0,0,1.7,0.15,0,1,0,1,219.0,0
u_001769,5.6,10.5,0.0,0.0,19.1,2,1,0.14,1.0,0,10.7,0.14,0,0,0,0,361.0,0
u_001770,40.2,5.9,0.0,0.0,5.0,2,1,0.13,7.0,0,8.8,0.26,0,0,0,1,221.0,0
u_001771,27.3,5.3,0.0,0.0,0.0,1,1,0.48,7.0,2,9.9,0.11,0,0,0,0,124.0,0
u_001772,23.6,0.3,0.0,0.0,0.0,0,0,0.62,41.0,0,0.0,0.0,0,0,0,0,13.0,1
u_001773,27.4,0.0,0.0,0.0,0.0,0,0,0.55,8.0,0,0.0,0.0,0,1,0,2,8.0,0
u_001774,21.7,4.2,0.0,0.0,0.0,1,0,0.31,2.0,1,6.4,0.03,0,0,0,0,129.0,0
u_001775,16.3,6.0,1.5,0.0,0.0,2,0,0.33,7.0,1,5.1,0.06,0,0,0,0,192.0,0
u_001776,19.2,4.2,4.2,3.8,0.0,3,0,0.24,6.0,0,9.2,0.24,0,0,0,1,377.0,0
u_001777,5.1,4.1,4.5,13.1,1.3,4,1,0.23,1.0,1,7.8,0.05,0,0,0,0,683.0,0
u_001778,56.8,3.9,0.0,0.0,0.0,1,1,0.41,24.0,0,18.8,0.22,0,0,0,0,99.0,0
u_001779,16.1,2.4,4.4,0.0,0.0,2,0,0.5,10.0,0,7.5,0.59,0,0,0,1,229.0,0
u_001780,56.2,7.4,3.0,0.0,0.0,2,0,0.2,1.0,0,4.4,0.09,0,0,0,0,288.0,0
u_001781,19.4,26.5,6.2,2.0,0.0,3,0,0.2,2.0,3,11.0,0.02,0,1,0,0,891.0,0
u_001782,10.9,1.2,3.5,2.2,0.0,3,1,0.16,6.0,2,1.7,0.12,0,0,0,2,233.0,0
u_001783,39.4,1.8,0.0,0.0,0.0,1,0,0.31,10.0,0,14.1,0.1,0,0,0,0,44.0,1
u_001784,22.9,7.4,0.8,0.0,15.9,3,0,0.26,2.0,1,9.8,0.29,0,1,0,0,310.0,0
u_001785,69.9,3.5,0.0,0.0,10.5,2,0,0.15,3.0,0,9.5,0.1,0,0,0,0,157.0,0
u_001786,10.7,2.9,0.0,0.5,0.0,1,0,0.05,8.0,0,1.1,0.24,0,0,0,1,103.0,0
u_001787,40.5,0.6,0.0,0.0,0.0,1,0,0.38,30.0,0,9.4,0.22,0,0,1,0,19.0,0
u_001788,41.9,1.9,7.9,0.0,0.0,2,0,0.14,7.0,1,11.2,0.18,0,0,0,1,356.0,0
u_001789,28.8,1.6,0.0,0.0,0.0,1,0,0.36,20.0,0,3.5,0.1,0,0,0,0,52.0,1
u_001790,42.1,0.6,4.0,4.0,0.0,3,0,0.38,3.0,1,2.5,0.08,0,0,0,0,313.0,0
u_001791,16.3,9.5,0.4,5.6,0.0,2,1,0.51,1.0,3,11.1,0.08,0,0,0,1,419.0,0
u_001792,9.0,5.0,0.2,1.1,0.0,2,0,0.29,25.0,0,10.1,0.26,0,0,0,0,160.0,1
u_001793,11.7,24.7,8.8,0.0,0.0,2,0,0.43,5.0,0,5.4,0.16,0,0,1,1,897.0,0
u_001794,18.5,5.4,0.0,2.4,0.0,2,0,0.02,20.0,1,10.8,0.16,0,0,0,0,199.0,0
u_001795,29.8,1.3,4.3,1.3,0.0,3,0,0.23,8.0,2,2.8,0.58,0,0,0,3,245.0,0
u_001796,9.6,5.9,0.0,0.0,0.0,1,1,0.5,2.0,0,10.2,0.38,0,0,0,0,134.0,0
u_001797,13.7,6.9,0.0,0.0,0.0,1,0,0.67,10.0,2,12.0,0.0,0,0,0,0,209.0,0
u_001798,10.2,0.0,10.7,0.0,11.1,2,0,0.53,3.0,0,0.0,0.0,0,0,0,1,483.0,1
u_001799,33.3,6.8,15.3,0.0,0.0,2,0,0.14,1.0,0,9.8,0.44,0,0,0,1,734.0,0
u_001800,55.9,6.6,0.0,0.0,8.3,2,0,0.18,13.0,0,4.8,0.16,0,0,0,0,206.0,0
u_001801,7.8,2.0,9.5,1.4,0.0,3,0,0.32,5.0,0,5.3,0.22,1,0,1,0,457.0,0
u_001802,25.8,7.8,1.0,0.0,0.0,2,0,0.25,4.0,0,5.0,0.46,0,1,1,0,213.0,1
u_001803,36.1,5.7,0.0,0.1,0.0,1,0,0.18,5.0,2,10.2,0.12,0,0,1,0,143.0,0
u_001804,15.3,0.0,6.1,0.0,2.7,2,0,0.42,3.0,0,0.0,0.0,0,1,0,0,260.0,0
u_001805,5.4,5.0,2.5,0.0,1.6,3,0,0.36,7.0,1,13.5,0.27,0,1,0,0,235.0,0
u_001806,39.2,1.3,6.6,0.0,0.0,2,0,0.13,3.0,0,11.6,0.06,0,0,0,0,311.0,0
u_001807,5.1,12.7,0.0,0.0,11.7,2,0,0.03,2.0,1,4.5,0.33,0,0,0,0,375.0,0
u_001808,46.7,3.4,5.0,0.0,0.0,2,0,0.51,21.0,1,7.4,0.07,0,0,0,0,275.0,0
u_001809,10.0,3.1,0.0,0.0,5.2,2,0,0.15,5.0,1,7.0,0.21,0,0,0,2,112.0,0
u_001810,4.4,6.1,3.1,0.0,0.0,2,0,0.29,4.0,0,13.3,0.19,0,1,0,0,257.0,0
u_001811,12.4,22.1,5.0,0.0,0.0,2,0,0.57,2.0,2,8.3,0.06,0,0,0,1,715.0,0
u_001812,17.4,8.1,0.0,4.4,0.0,2,1,0.43,5.0,1,2.8,0.23,0,0,0,0,317.0,0
u_001813,20.2,3.5,0.0,0.0,1.0,2,0,0.53,11.0,1,3.9,0.01,0,0,0,0,93.0,0
u_001814,27.3,6.0,0.0,5.4,0.0,2,0,0.37,1.0,1,7.8,0.04,0,0,1,1,350.0,1
u_001815,21.5,6.0,1.0,3.6,0.0,3,0,0.19,7.0,1,6.3,0.06,0,0,0,0,285.0,0
u_001816,53.1,4.6,0.3,0.0,0.9,2,0,0.49,2.0,2,2.2,0.26,0,0,1,0,134.0,0
u_001817,16.9,1.4,0.0,0.0,0.0,1,0,0.22,6.0,0,5.0,0.08,0,0,0,0,42.0,0
u_001818,22.3,8.3,0.0,1.7,0.0,2,0,0.35,2.0,0,13.3,0.13,0,0,1,1,253.0,0
u_001819,21.0,2.9,0.0,0.0,0.0,1,0,0.22,2.0,1,8.2,0.04,0,0,0,2,77.0,0
u_001820,3.9,2.2,0.0,0.0,3.3,2,0,0.01,4.0,0,10.9,0.11,0,0,0,0,85.0,0
u_001821,6.6,0.0,0.0,0.0,0.0,0,0,0.49,33.0,0,0.0,0.0,0,0,0,0,27.0,1
u_001822,18.5,10.0,2.0,0.0,1.3,3,1,0.72,14.0,2,11.9,0.15,0,0,0,0,319.0,0
u_001823,24.1,2.9,0.0,4.4,8.9,3,1,0.19,4.0,0,5.9,0.18,0,0,0,2,254.0,0
u_001824,2.5,4.2,0.0,12.5,0.0,2,1,0.32,3.0,1,5.9,0.06,0,0,1,0,485.0,0
u_001825,54.6,18.3,4.8,0.0,2.7,3,0,0.1,2.0,2,7.5,0.09,0,2,0,0,610.0,0
u_001826,25.5,3.1,3.7,0.0,13.3,3,0,0.23,5.0,0,8.6,0.2,0,0,0,1,313.0,0
u_001827,17.8,4.0,7.1,1.6,0.0,3,0,0.43,4.0,0,5.0,0.3,1,0,0,3,415.0,1
u_001828,24.7,4.5,3.7,0.0,0.0,2,0,0.82,1.0,0,6.1,0.16,0,1,0,0,278.0,0
u_001829,11.9,3.0,3.6,3.1,0.0,3,0,0.28,4.0,0,11.6,0.05,0,0,0,0,330.0,0
u_001830,20.3,4.0,1.3,0.0,0.0,2,0,0.31,11.0,0,7.4,0.19,1,0,0,1,150.0,0
u_001831,22.6,5.0,0.0,2.5,0.0,2,0,0.32,9.0,1,2.5,0.15,0,0,0,0,210.0,0
u_001832,39.5,0.0,4.3,0.0,0.0,1,0,0.04,9.0,0,0.0,0.0,1,1,0,0,204.0,0
u_001833,15.8,1.0,2.3,1.8,0.0,3,0,0.34,3.0,0,3.6,0.14,0,0,0,0,179.0,0
u_001834,5.2,4.4,0.0,0.0,1.6,2,0,0.37,6.0,0,12.9,0.33,0,0,0,0,147.0,0
u_001835,8.8,14.0,2.1,0.0,5.9,3,0,0.08,1.0,1,2.2,0.34,1,0,0,0,434.0,0
u_001836,14.8,3.4,6.2,0.0,11.1,3,1,0.24,1.0,0,4.0,0.07,0,1,0,2,384.0,0
u_001837,5.8,5.6,0.0,0.0,9.7,2,0,0.37,9.0,0,14.3,0.27,0,0,0,0,198.0,0
u_001838,8.0,10.6,0.0,0.0,2.8,2,0,0.13,6.0,1,15.0,0.41,0,0,0,2,303.0,0
u_001839,8.9,0.0,0.0,0.0,0.0,0,0,0.02,6.0,0,0.0,0.0,0,0,0,1,55.0,1
u_001840,14.1,4.5,0.0,0.0,0.0,1,0,0.16,9.0,0,22.0,0.22,0,0,0,0,103.0,0
u_001841,25.3,4.0,1.3,0.0,0.0,2,0,0.26,9.0,0,3.7,0.34,0,0,1,0,144.0,0
u_001842,13.6,0.0,1.1,0.0,0.0,1,0,0.16,12.0,0,0.0,0.0,0,0,0,2,78.0,0
u_001843,26.4,8.1,3.8,0.0,0.0,2,0,0.95,7.0,0,5.0,0.42,0,0,0,0,343.0,0
u_001844,17.8,0.0,2.2,0.0,3.1,2,0,0.5,19.0,0,0.0,0.0,0,0,0,0,106.0,0
u_001845,8.3,0.0,0.0,1.9,0.0,1,0,0.1,13.0,0,0.0,0.0,0,0,0,1,95.0,0
u_001846,22.9,7.0,0.0,2.7,1.4,3,1,0.09,6.0,0,21.3,0.19,0,0,0,1,249.0,0
u_001847,20.5,3.2,0.0,0.0,0.0,1,0,0.4,19.0,0,8.8,0.27,0,0,0,0,80.0,0
u_001848,26.9,2.4,0.0,0.0,6.2,2,0,0.15,23.0,0,8.6,0.05,0,1,0,0,107.0,0
u_001849,30.7,6.3,0.0,0.0,0.0,1,0,0.5,8.0,0,3.0,0.24,0,0,0,0,166.0,0
u_001850,40.3,0.9,5.5,0.0,0.0,2,0,0.17,9.0,1,4.2,0.31,0,0,0,0,233.0,0
u_001851,25.8,3.3,0.0,0.4,6.7,2,0,0.37,7.0,0,6.3,0.15,0,0,0,1,140.0,0
u_001852,20.0,5.6,0.0,0.0,0.0,1,0,0.57,13.0,1,18.7,0.06,0,0,0,0,150.0,1
u_001853,27.0,11.7,0.0,0.0,0.0,1,0,0.2,13.0,1,6.9,0.05,0,0,0,2,262.0,0
u_001854,12.6,15.1,6.0,0.0,0.0,2,0,0.53,1.0,0,6.2,0.11,0,1,0,0,566.0,0
u_001855,11.9,1.5,2.6,0.4,0.0,2,0,0.77,10.0,0,1.1,0.02,1,0,0,0,172.0,0
u_001856,43.8,6.0,3.7,0.0,11.1,3,0,0.59,1.0,2,5.2,0.21,1,0,0,0,356.0,0
u_001857,11.6,4.5,2.9,1.9,0.0,3,0,0.34,7.0,0,8.1,0.51,0,0,0,1,281.0,0
u_001858,9.1,7.3,0.0,0.0,0.0,1,0,0.18,4.0,0,5.1,0.06,0,0,0,0,188.0,0
u_001859,25.8,3.9,0.0,0.0,29.2,2,1,0.54,8.0,1,4.4,0.37,0,0,0,0,274.0,0
u_001860,12.7,7.7,0.0,0.0,11.1,2,0,0.2,5.0,1,7.6,0.42,0,0,1,1,241.0,0
u_001861,30.5,5.5,5.0,0.0,0.0,2,0,0.6,2.0,0,3.1,0.18,1,1,0,0,338.0,0
u_001862,38.4,2.6,4.3,2.2,0.0,3,0,0.1,2.0,0,2.4,0.2,0,0,1,1,289.0,0
u_001863,10.2,7.7,3.0,0.0,4.9,3,0,0.06,3.0,2,4.9,0.1,0,0,0,0,328.0,0
u_001864,27.9,4.0,3.5,0.7,0.0,3,0,0.8,6.0,0,5.7,0.1,0,0,0,1,261.0,0
u_001865,11.4,4.8,3.4,0.0,0.0,2,1,0.54,12.0,0,9.3,0.32,0,0,0,0,257.0,0
u_001866,15.1,1.9,4.8,0.0,0.0,2,0,0.22,4.0,1,22.8,0.26,0,0,0,0,232.0,0
u_001867,22.2,0.0,5.9,0.0,0.0,1,0,0.68,7.0,0,0.0,0.0,0,0,0,0,241.0,0
u_001868,11.9,11.5,6.4,0.0,2.7,3,0,0.25,3.0,0,3.7,0.03,1,2,0,1,539.0,0
u_001869,20.8,2.7,2.4,0.0,0.0,2,1,0.53,2.0,0,8.4,0.13,1,0,0,1,153.0,0
u_001870,16.0,0.0,0.0,0.0,0.0,0,0,0.07,21.0,0,0.0,0.0,0,0,2,0,5.0,1
u_001871,30.9,4.9,0.0,0.0,9.6,2,1,0.36,7.0,0,12.4,0.06,0,0,0,0,174.0,0
u_001872,31.0,5.7,0.0,0.0,0.0,1,0,0.54,21.0,0,2.0,0.04,0,0,0,0,147.0,0
u_001873,12.0,2.3,13.4,0.0,0.0,2,1,0.63,2.0,1,8.2,0.25,0,2,0,1,578.0,0
u_001874,22.5,8.1,2.4,0.0,0.0,2,1,0.43,9.0,3,7.6,0.08,0,0,1,1,276.0,0
u_001875,34.1,0.9,0.0,0.0,10.3,2,1,0.22,6.0,2,6.0,0.12,0,0,0,0,135.0,0
u_001876,7.9,3.6,0.0,0.0,0.0,1,0,0.32,31.0,0,6.8,0.18,0,0,0,0,92.0,1
u_001877,15.9,2.3,0.0,0.0,11.4,2,0,0.47,16.0,0,6.2,0.25,0,0,0,0,127.0,0
u_001878,21.8,1.1,0.0,0.8,13.9,3,0,0.26,12.0,0,3.5,0.16,0,0,0,1,141.0,0
u_001879,7.7,7.3,3.1,0.0,8.6,3,0,0.33,3.0,1,13.6,0.18,0,0,0,0,348.0,0
u_001880,13.1,3.8,0.0,0.0,0.0,1,0,0.5,6.0,0,2.3,0.06,0,0,0,1,92.0,0
u_001881,49.6,4.8,0.0,2.1,30.4,3,0,0.5,1.0,0,9.5,0.14,0,0,0,0,368.0,0
u_001882,11.6,2.4,0.5,4.3,0.0,2,0,0.48,1.0,1,3.4,0.12,0,0,0,1,206.0,0
u_001883,12.6,0.0,4.9,0.0,0.0,1,0,0.51,6.0,0,0.0,0.0,0,0,0,0,195.0,1
u_001884,25.6,5.4,0.0,0.0,8.1,2,0,0.34,7.0,0,4.5,0.06,0,1,0,0,169.0,0
u_001885,6.9,13.1,2.9,0.0,0.0,2,0,0.45,0.0,1,9.9,0.1,0,0,0,0,413.0,0
u_001886,16.2,2.5,2.1,0.0,0.0,2,1,0.26,15.0,0,3.1,0.23,0,1,0,1,138.0,1
u_001887,9.2,2.5,0.0,0.0,2.0,2,0,0.31,18.0,0,4.1,0.07,0,0,0,0,111.0,0
u_001888,20.8,6.8,0.0,0.0,11.7,2,1,0.18,7.0,2,2.2,0.02,0,0,0,1,234.0,0
u_001889,1.0,14.1,0.0,2.8,2.5,3,0,0.12,5.0,1,9.5,0.31,0,0,0,0,434.0,0
u_001890,18.8,2.9,3.7,3.1,1.8,4,1,0.1,5.0,0,3.8,0.2,0,0,0,0,317.0,0
u_001891,22.3,0.2,0.0,2.2,0.0,1,0,0.19,13.0,0,0.0,0.0,0,0,0,0,91.0,0
u_001892,13.3,1.3,2.5,0.0,12.0,3,0,0.25,3.0,0,5.9,0.22,0,1,1,0,220.0,0
u_001893,14.0,11.5,0.0,0.0,9.0,2,1,0.36,1.0,1,1.0,0.1,0,0,0,0,312.0,0
u_001894,12.1,3.5,8.0,0.0,0.0,2,0,0.2,2.0,0,10.2,0.39,0,0,0,0,391.0,0
u_001895,16.0,16.3,2.0,0.0,0.0,2,0,0.19,5.0,2,2.8,0.48,0,0,0,0,452.0,0
u_001896,44.2,1.5,0.0,0.0,0.0,1,0,0.05,7.0,0,3.6,0.3,0,0,0,0,42.0,0
u_001897,31.6,6.8,1.2,0.0,5.2,3,0,0.41,1.0,0,9.3,0.05,0,0,0,0,236.0,0
u_001898,16.0,6.9,0.0,0.0,0.0,1,0,0.69,8.0,1,3.8,0.11,0,0,0,0,167.0,0
u_001899,13.1,0.9,0.5,0.0,13.8,2,0,0.35,14.0,0,10.1,0.13,0,0,0,0,139.0,0
u_001900,29.6,1.0,2.4,0.0,0.0,2,0,0.14,7.0,0,3.1,0.08,0,0,0,0,125.0,0
u_001901,19.9,3.6,0.0,0.0,10.8,2,1,0.31,10.0,0,2.8,0.12,0,0,0,0,148.0,0
u_001902,7.5,7.3,1.5,4.7,0.0,3,0,0.42,3.0,1,12.2,0.34,0,0,0,0,379.0,0
u_001903,14.7,6.1,0.0,5.2,0.0,2,0,0.16,6.0,0,2.9,0.26,0,0,0,0,330.0,0
u_001904,41.3,3.9,3.2,0.0,0.0,2,0,0.11,9.0,1,14.3,0.28,0,0,0,0,229.0,0
u_001905,25.0,3.8,0.0,0.0,0.0,1,0,0.2,9.0,0,2.4,0.21,0,0,0,0,91.0,0
u_001906,13.2,0.4,0.0,0.0,0.0,0,0,0.2,18.0,0,0.0,0.0,0,1,0,0,14.0,1
u_001907,4.9,1.9,5.0,1.3,2.2,4,0,0.3,6.0,0,14.2,0.04,0,0,0,0,298.0,0
u_001908,20.7,0.7,2.8,0.9,0.0,3,0,0.25,2.0,1,2.0,0.61,0,0,0,1,158.0,0
u_001909,17.9,6.0,0.0,0.0,0.0,1,0,0.15,2.0,1,20.0,0.11,0,0,0,0,155.0,1
u_001910,15.7,1.3,4.5,0.0,3.2,3,0,0.07,5.0,0,1.7,0.12,0,0,0,0,235.0,0
u_001911,29.9,11.4,0.0,1.3,7.2,3,0,0.1,6.0,0,5.4,0.39,0,0,0,0,341.0,0
u_001912,25.2,4.8,0.0,11.1,0.0,2,0,0.12,3.0,0,6.2,0.26,0,0,0,0,443.0,0
u_001913,5.0,1.9,4.2,0.9,0.0,3,0,0.28,5.0,0,7.5,0.56,0,0,0,0,243.0,0
u_001914,18.0,10.0,3.1,0.0,0.0,2,0,0.09,8.0,1,2.9,0.61,0,0,1,0,349.0,0
u_001915,6.3,1.1,0.0,0.0,1.4,2,0,0.44,21.0,0,4.1,0.18,0,0,0,0,48.0,0
u_001916,12.3,0.0,0.0,0.0,0.0,0,0,0.45,21.0,0,0.0,0.0,0,0,0,0,14.0,0
u_001917,5.9,1.8,8.7,2.7,5.0,4,1,0.23,3.0,1,7.0,0.45,0,1,1,0,498.0,0
u_001918,6.0,10.1,0.0,0.0,0.0,1,0,0.28,7.0,0,3.7,0.08,0,0,0,0,248.0,0
u_001919,22.5,16.4,0.2,0.0,0.0,1,0,0.43,4.0,4,7.3,0.05,0,0,0,1,382.0,0
u_001920,21.0,0.7,0.0,0.0,0.0,1,0,0.23,20.0,0,2.3,0.09,0,0,0,0,19.0,1
u_001921,17.0,30.4,5.0,4.9,2.4,4,1,0.37,1.0,1,14.1,0.05,0,0,0,0,1024.0,0
u_001922,11.5,0.0,7.0,3.0,0.0,2,0,0.33,13.0,0,0.0,0.0,0,0,0,0,368.0,0
u_001923,5.5,3.0,0.6,1.7,0.0,3,0,0.04,4.0,0,4.8,0.05,0,1,0,1,147.0,0
u_001924,12.3,7.0,1.1,0.0,2.4,3,0,0.08,9.0,1,4.9,0.07,1,0,0,0,234.0,0
u_001925,21.0,10.2,4.3,0.0,0.0,2,0,0.22,1.0,0,2.1,0.07,0,0,0,1,400.0,0
u_001926,20.7,1.9,3.5,2.1,0.0,3,1,0.41,6.0,0,7.9,0.37,0,0,0,0,267.0,0
u_001927,40.7,10.3,0.0,0.0,14.4,2,0,0.71,5.0,1,4.2,0.04,0,0,0,1,326.0,1
u_001928,37.0,0.0,10.1,0.5,0.0,1,0,0.12,8.0,0,0.0,0.0,0,2,0,0,406.0,0
u_001929,17.5,0.0,0.0,1.6,0.0,1,0,0.63,7.0,0,0.0,0.0,0,0,0,1,58.0,0
u_001930,12.2,7.4,1.4,0.0,0.7,3,0,0.07,4.0,1,4.5,0.08,0,0,0,0,227.0,0
u_001931,9.4,13.5,0.0,0.0,0.0,1,0,0.51,3.0,1,5.5,0.05,0,0,1,1,325.0,1
u_001932,4.7,6.4,3.0,0.0,3.7,3,0,0.19,5.0,0,6.2,0.1,0,0,0,0,284.0,0
u_001933,6.9,1.5,5.6,0.0,0.0,2,0,0.14,2.0,0,3.2,0.22,0,0,0,0,257.0,0
u_001934,21.1,6.4,0.0,4.2,6.4,3,1,0.4,6.0,0,5.5,0.29,0,0,0,0,315.0,0
u_001935,26.3,5.6,2.3,0.0,0.0,2,1,0.2,11.0,0,5.7,0.07,0,0,0,0,247.0,0
u_001936,14.1,0.0,1.7,0.0,0.0,1,0,0.3,7.0,0,0.0,0.0,0,0,0,0,74.0,0
u_001937,68.4,0.7,4.5,0.0,0.0,2,0,0.49,5.0,0,6.6,0.39,0,0,0,1,197.0,0
u_001938,6.9,0.8,2.7,0.0,0.0,2,0,0.32,18.0,0,1.5,0.1,0,0,0,1,128.0,0
u_001939,4.3,2.7,3.4,4.6,0.0,3,0,0.84,4.0,1,10.6,0.41,0,0,0,1,348.0,0
u_001940,67.7,8.8,0.0,0.0,0.0,1,0,0.09,2.0,1,9.8,0.08,0,0,0,0,209.0,0
u_001941,5.2,7.8,2.8,0.0,0.0,2,0,0.52,1.0,3,9.9,0.2,0,0,0,0,280.0,0
u_001942,14.0,9.6,0.8,1.1,10.3,4,0,0.23,2.0,1,2.6,0.11,0,0,1,0,361.0,0
u_001943,10.0,0.0,1.7,0.0,0.0,1,0,0.71,33.0,0,0.0,0.0,0,0,0,1,79.0,1
u_001944,22.1,8.4,1.8,0.0,0.0,2,0,0.69,5.0,0,14.5,0.08,0,0,0,0,259.0,0
u_001945,13.2,5.6,1.8,0.0,6.4,3,1,0.68,1.0,0,3.2,0.36,0,0,0,1,238.0,0
u_001946,26.4,3.9,0.3,0.0,0.0,1,1,0.1,35.0,1,4.4,0.35,0,0,0,0,128.0,0
u_001947,30.3,7.6,12.0,0.0,0.0,2,0,0.17,6.0,0,1.0,0.15,0,0,0,0,632.0,0
u_001948,4.7,0.0,0.0,0.0,0.0,0,0,0.3,30.0,0,0.0,0.0,0,0,0,0,12.0,1
u_001949,9.1,1.7,5.9,0.0,0.0,2,0,0.11,0.0,0,2.3,0.07,0,0,0,0,276.0,0
u_001950,27.9,1.1,1.5,6.9,2.9,4,0,0.64,7.0,2,16.0,0.12,0,0,0,0,336.0,0
u_001951,34.3,5.2,0.0,0.0,0.0,1,0,0.12,8.0,0,7.9,0.46,0,0,0,1,140.0,0
u_001952,19.5,1.3,3.3,1.2,11.8,4,0,0.16,16.0,0,6.7,0.02,0,0,1,0,296.0,0
u_001953,23.3,0.2,1.9,0.0,7.7,2,0,0.08,6.0,0,0.0,0.0,0,0,0,1,127.0,0
u_001954,42.4,0.9,0.0,0.0,0.0,1,0,0.29,19.0,1,9.5,0.32,0,0,0,0,38.0,0
u_001955,13.3,13.6,0.0,6.6,0.0,2,1,0.44,4.0,1,5.4,0.47,0,0,0,3,507.0,0
u_001956,19.4,5.3,7.1,0.0,0.0,2,1,0.23,7.0,1,5.5,0.27,0,2,0,0,391.0,0
u_001957,37.1,10.0,3.8,8.7,18.3,4,0,0.13,3.0,1,5.7,0.06,0,0,0,0,744.0,0
u_001958,38.6,0.8,0.0,0.0,0.0,1,0,0.31,16.0,0,5.9,0.2,0,1,0,0,45.0,0
u_001959,16.1,6.8,6.3,0.0,0.0,2,0,0.29,3.0,2,1.5,0.26,0,0,1,0,397.0,0
u_001960,9.4,1.2,0.0,0.0,15.5,2,0,0.18,9.0,0,2.3,0.11,0,0,0,1,148.0,0
u_001961,16.0,6.6,3.0,0.7,0.0,3,0,0.17,5.0,1,10.3,0.1,0,0,1,0,286.0,0
u_001962,17.1,0.0,8.6,0.0,0.0,1,0,0.07,5.0,0,0.0,0.0,1,3,0,1,342.0,1
u_001963,9.1,7.5,0.3,0.0,0.0,1,0,0.44,6.0,1,1.2,0.22,0,0,1,1,194.0,0
u_001964,10.2,4.8,0.0,4.4,5.9,3,0,0.08,4.0,0,6.3,0.14,1,1,0,0,284.0,0
u_001965,38.6,13.0,0.0,6.0,0.0,2,1,0.12,2.0,0,3.3,0.13,0,1,1,2,473.0,0
u_001966,24.0,8.8,0.0,0.3,0.0,1,0,0.59,3.0,0,6.8,0.06,0,0,0,0,213.0,0
